tenure_months,monthly_charges_inr,avg_login_days_per_month,support_tickets_last_90_days,payment_delay_days,data_usage_gb,satisfaction_score,last_complaint_days_ago,discount_percent,autopay_enabled,referral_count,region_East,region_North,region_South,region_West,plan_type_Enterprise,plan_type_Premium,plan_type_Standard,contract_type_One-year,contract_type_Two-year,payment_method_Debit Card,payment_method_Net Banking,payment_method_UPI,payment_method_Wallet,churn
-0.039636403,-0.80266964,-0.75926703,-1.3453004,-0.90905523,-0.39938262,1.1297565,0.36818904,-1.0941576,1.0,-0.87813246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
-0.25364622,0.8568183,0.5352665,-1.3453004,-0.90905523,1.3231146,2.0542302,0.71498835,0.88995886,1.0,0.07765797,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
-1.5377052,-0.6772191,-1.4990004,0.72042,0.91035485,-1.0721703,1.327858,1.2808187,-1.0941576,1.0,0.07765797,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
0.10303682,2.8451653,1.275,1.4089935,-0.6491395,1.3852004,0.2052827,-0.65395623,-1.0941576,0.0,-0.87813246,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
-0.8956757,0.7910569,0.35033312,0.031846523,-0.6491395,0.85651314,-0.7191911,-0.4531777,0.88995886,1.0,-0.87813246,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
-0.110973015,-0.5971167,1.4599333,0.031846523,-0.6491395,-0.4463302,1.327858,-0.19764137,0.22858675,1.0,1.0334483,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0
-0.32498285,-0.27600968,0.7201999,-0.65672696,0.39052337,-0.13743426,-0.2569542,-0.81822956,0.22858675,1.0,-0.87813246,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0
-0.7530025,-0.8945031,-0.019533586,0.031846523,-0.6491395,-1.1051294,0.07321502,-0.83648217,1.551331,1.0,1.0334483,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
-0.82433915,0.66085184,-0.57433367,0.031846523,1.1702706,0.7568693,-1.3134956,2.029175,0.22858675,1.0,0.07765797,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
0.17437343,-0.92483866,-0.3894003,0.031846523,-0.12930807,-0.7931675,0.6014857,-0.27065176,0.88995886,1.0,-0.87813246,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
-1.0383489,-1.0627698,-1.4990004,2.7861404,-0.3892238,-1.5125194,-1.3134956,-0.83648217,-1.0941576,0.0,0.07765797,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
1.0304128,-1.0127962,1.275,-0.65672696,0.13060765,-0.6414022,0.40338424,-0.5261881,0.22858675,1.0,1.0334483,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0
0.031700205,1.3541505,0.7201999,1.4089935,0.13060765,0.3684499,0.2052827,-0.799977,-0.4327854,0.0,-0.87813246,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
-0.46765608,-0.35913524,0.5352665,0.031846523,-0.12930807,0.5094843,0.00718118,0.6602306,-1.0941576,0.0,-0.87813246,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
0.74506634,-0.030922348,-1.1291337,0.031846523,1.690102,-0.2177242,-0.05885266,-0.069873214,-0.4327854,1.0,-0.87813246,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
-0.18230963,-0.0883118,1.6448667,0.031846523,1.1702706,0.7902117,1.1957903,1.0617876,-1.0941576,0.0,1.9892387,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
-0.8956757,0.8903063,1.0900666,2.7861404,-0.12930807,0.24676943,-1.6436648,-0.83648217,0.22858675,1.0,-0.87813246,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
0.6737297,-0.9724091,-1.6839339,-1.3453004,-0.90905523,-0.4507375,0.07321502,-0.033368025,-0.4327854,1.0,-0.87813246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
-1.0383489,2.7831764,1.4599333,1.4089935,0.13060765,1.7065518,-1.3134956,-0.83648217,-0.4327854,0.0,-0.87813246,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
0.17437343,2.3983493,0.90513325,0.031846523,0.39052337,2.7980351,0.3373504,-0.3436621,1.551331,1.0,1.0334483,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0
-1.2523588,-0.27939466,0.7201999,-1.3453004,0.13060765,0.5148497,1.3938918,-0.50793546,0.88995886,0.0,1.0334483,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0
-1.3236954,-0.8305763,-0.3894003,0.72042,-0.3892238,-0.9286448,-0.2569542,1.0252824,0.88995886,1.0,1.9892387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
0.45971987,-0.4321834,-0.3894003,0.031846523,-0.90905523,0.034834627,-0.52108955,-0.7634718,-0.4327854,0.0,0.07765797,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0
0.24571005,-0.931221,-0.57433367,-1.3453004,-0.6491395,-1.2396486,0.27131656,-0.7269666,-1.0941576,0.0,0.07765797,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
1.1730859,-0.91881806,-0.57433367,-1.3453004,-0.90905523,-0.2721451,0.3373504,-0.19764137,0.88995886,0.0,1.0334483,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
-0.46765608,-0.1387246,-2.6086006,0.72042,-0.3892238,-0.44479722,0.6014857,-0.27065176,1.551331,0.0,-0.87813246,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0
2.8851647,0.70191073,1.275,0.72042,-0.3892238,0.91898215,-0.38902187,-0.83648217,-1.0941576,0.0,-0.87813246,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
1.1730859,-0.13161874,-1.1291337,-0.65672696,-0.12930807,-1.4124923,1.7900949,-0.50793546,1.551331,0.0,0.07765797,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0
-0.6103293,0.81873095,1.275,0.031846523,0.13060765,1.1213359,-0.52108955,0.8792617,-0.4327854,1.0,-0.87813246,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0
0.6023931,-0.0150052365,0.90513325,0.72042,-0.6491395,-0.43349147,0.5354519,-0.7817244,1.551331,0.0,0.07765797,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0
-0.39631945,0.9145179,-1.4990004,0.72042,2.2099335,0.3726656,-0.38902187,-0.1063784,1.551331,0.0,-0.87813246,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
0.45971987,-0.21146269,-0.9442004,0.72042,-0.3892238,-0.051204003,0.66751957,0.29517868,0.22858675,1.0,1.0334483,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0
0.31704664,0.17525075,0.16539977,0.031846523,-0.90905523,-0.7648073,0.79958725,-0.23414657,0.22858675,1.0,0.07765797,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
0.10303682,-0.7458745,-0.20446695,-0.65672696,1.4301863,-0.24991684,1.327858,1.6276181,-1.0941576,0.0,-0.87813246,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
-1.3236954,-0.68703806,0.16539977,-0.65672696,-0.90905523,-0.8642595,-1.0493603,0.8975143,-1.0941576,0.0,1.0334483,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
-0.32498285,-1.2670307,-0.57433367,-1.3453004,0.13060765,-0.9230877,1.327858,0.55071497,-0.4327854,1.0,1.0334483,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
2.0291252,0.83017784,1.8298,-0.65672696,-0.90905523,1.2964791,0.00718118,1.7918913,0.88995886,0.0,1.0334483,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0
0.24571005,-0.15257455,0.5352665,0.031846523,1.4301863,0.18295905,-0.5871234,-0.1063784,-1.0941576,0.0,-0.87813246,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0
-0.6816659,0.86167616,0.7201999,-1.3453004,-0.90905523,1.1401149,-0.85125875,-0.7634718,1.551331,0.0,0.07765797,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
0.24571005,0.82472575,0.7201999,1.4089935,0.6504391,0.7007238,-0.4550557,-0.7269666,-1.0941576,1.0,-0.87813246,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
-0.25364622,-0.3619259,0.16539977,0.72042,0.6504391,-0.45552808,-0.52108955,-0.7634718,-1.0941576,0.0,-0.87813246,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0
-1.1096855,-0.33254644,1.0900666,-0.65672696,-0.90905523,-0.60940117,0.5354519,0.9157669,0.88995886,0.0,1.0334483,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0
-0.25364622,0.036854573,-0.3894003,-1.3453004,-0.90905523,-0.4219941,-0.124886505,-0.7452192,1.551331,1.0,-0.87813246,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0
-0.82433915,-1.0371886,-0.3894003,-0.65672696,-0.6491395,-0.48944533,-0.65315723,-0.4349251,0.22858675,1.0,0.07765797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
-0.46765608,1.0124753,-0.20446695,-1.3453004,-0.90905523,-0.7410461,1.3938918,2.1934485,0.22858675,1.0,1.9892387,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
-0.7530025,-0.16978364,-1.8688672,-0.65672696,-0.90905523,0.6321229,-1.3795295,-0.83648217,0.22858675,0.0,0.07765797,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0
1.0304128,1.117952,0.16539977,0.031846523,0.13060765,1.1349411,0.13924886,-0.83648217,0.22858675,1.0,-0.87813246,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
-0.39631945,-0.46071017,-0.20446695,0.031846523,-0.3892238,-0.5934965,-0.65315723,-0.1063784,-0.4327854,1.0,-0.87813246,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0
-0.039636403,-0.08161938,1.0900666,-1.3453004,-0.12930807,-0.68585867,1.9221625,-0.799977,0.88995886,1.0,2.9450293,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0
0.6023931,1.6269377,-0.3894003,-0.65672696,-0.12930807,0.836776,0.6014857,0.60547274,1.551331,0.0,-0.87813246,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
-0.5389927,-0.038751706,1.275,-1.3453004,-0.12930807,-0.8696249,0.79958725,4.639296,0.22858675,1.0,1.0334483,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0
0.53105646,-1.0393075,-0.75926703,-0.65672696,-0.6491395,-0.537351,-0.52108955,-0.3801673,-0.4327854,1.0,-0.87813246,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
-0.110973015,-0.07208461,0.90513325,0.031846523,-0.90905523,-1.5816952,1.2618241,-0.799977,-0.4327854,1.0,1.0334483,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0
-0.8956757,-0.11567579,0.35033312,-0.65672696,-0.90905523,0.27302176,-0.124886505,-0.32540953,-1.0941576,0.0,-0.87813246,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
0.88773954,0.002255527,-0.019533586,0.031846523,-0.90905523,0.55547374,0.13924886,-0.65395623,-1.0941576,1.0,0.07765797,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0
-0.46765608,0.8947765,0.90513325,1.4089935,-0.6491395,0.7792892,-1.973834,0.14915791,-1.0941576,1.0,0.07765797,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
-0.6816659,-0.9517375,-1.3140671,1.4089935,-0.12930807,-0.95278925,-0.52108955,3.3251092,-1.0941576,0.0,0.07765797,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
-0.18230963,-1.2930769,0.16539977,-0.65672696,0.39052337,-1.0535828,-0.05885266,-0.6357036,-0.4327854,1.0,-0.87813246,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
-1.0383489,-0.9929515,-1.6839339,0.031846523,-0.90905523,-1.385665,-0.05885266,-0.708714,-1.0941576,1.0,-0.87813246,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
2.3144717,0.64893985,-0.9442004,-0.65672696,0.13060765,1.2606456,-1.1153941,0.021389758,-0.4327854,1.0,0.07765797,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
-0.039636403,1.9655898,1.6448667,0.72042,0.39052337,1.927493,-0.5871234,-0.83648217,0.88995886,0.0,0.07765797,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0
-0.18230963,0.040239543,-0.3894003,0.031846523,-0.90905523,-0.69505656,-0.9172926,0.55071497,1.551331,0.0,1.0334483,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0
-0.110973015,0.6685262,-0.3894003,0.031846523,1.4301863,0.62714064,-0.7191911,-0.83648217,0.88995886,0.0,-0.87813246,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
-0.39631945,0.6222735,0.7201999,1.4089935,-0.90905523,0.3121128,-1.181428,-0.83648217,1.551331,0.0,-0.87813246,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
-0.18230963,1.6018735,1.275,2.0975668,-0.12930807,0.94389313,-0.2569542,-0.59919846,-0.4327854,1.0,-0.87813246,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
-0.46765608,-0.8945548,0.35033312,1.4089935,-0.6491395,-1.0407441,-1.1153941,-0.4531777,-0.4327854,0.0,0.07765797,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
1.3157592,0.9088849,0.16539977,0.031846523,-0.12930807,0.4215294,-0.7191911,-0.19764137,-1.0941576,1.0,0.07765797,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
1.4584324,-0.38670596,-1.1291337,-0.65672696,-0.90905523,-1.081943,0.6014857,-0.617451,1.551331,1.0,-0.87813246,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0
-1.4663687,0.47359324,0.5352665,0.031846523,-0.90905523,1.0167098,-1.3134956,-0.83648217,0.22858675,1.0,-0.87813246,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
3.3131843,0.9475407,-0.57433367,-0.65672696,-0.6491395,1.3369114,0.9976888,-0.3436621,0.22858675,1.0,1.9892387,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
-1.2523588,-0.9731585,0.7201999,0.031846523,-0.3892238,-1.0165997,-0.19092034,-0.7269666,-1.0941576,0.0,0.07765797,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1.3870958,0.7255539,1.275,0.72042,-0.6491395,0.5953313,-0.9172926,0.2221683,-1.0941576,1.0,0.07765797,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
-0.39631945,-0.20203128,0.7201999,0.72042,-0.3892238,-0.38481927,-1.3134956,0.69673574,0.88995886,0.0,0.07765797,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0
-0.7530025,-0.081903614,-0.20446695,0.72042,0.39052337,-0.50285894,0.3373504,0.14915791,-0.4327854,1.0,0.07765797,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0
0.31704664,1.7116137,-0.019533586,0.031846523,-0.90905523,0.9467675,-0.124886505,0.33168387,-1.0941576,1.0,0.07765797,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
-0.6816659,-0.9670603,-0.019533586,-0.65672696,-0.3892238,-0.7835863,-1.5115972,2.2299538,-1.0941576,1.0,1.0334483,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0
-0.5389927,-0.16272946,-0.57433367,-1.3453004,-0.3892238,-0.33902144,1.2618241,1.8649018,-1.0941576,1.0,1.9892387,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0
0.10303682,-1.0244498,-1.1291337,-0.65672696,0.39052337,-0.7272492,0.93165493,-0.7269666,1.551331,0.0,0.07765797,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
3.3131843,1.2510511,-0.20446695,-0.65672696,-0.90905523,0.27800396,0.8656211,-0.58094585,1.551331,0.0,-0.87813246,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
-1.1096855,-0.9947603,-0.57433367,0.72042,0.6504391,-1.0407441,-0.19092034,-0.617451,0.88995886,0.0,-0.87813246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
-0.46765608,0.95929766,0.5352665,2.0975668,-0.3892238,1.0025297,-1.7096987,-0.83648217,0.88995886,0.0,-0.87813246,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
1.3870958,-0.5299083,-1.1291337,-0.65672696,-0.6491395,0.05208068,-1.6436648,0.55071497,-1.0941576,0.0,-0.87813246,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
-0.96701235,-1.0365685,-1.8688672,-1.3453004,-0.90905523,-0.3706392,-0.7191911,1.3173239,1.551331,0.0,-0.87813246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1.7437788,1.1048255,1.0900666,0.031846523,1.1702706,0.6008884,0.79958725,-0.83648217,-1.0941576,0.0,-0.87813246,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
0.24571005,-0.8011968,0.35033312,-0.65672696,-0.12930807,-1.7175558,-0.19092034,0.31343126,-1.0941576,1.0,1.0334483,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
-0.39631945,0.40113935,2.1996667,-1.3453004,1.1702706,1.0977663,0.3373504,0.2404209,-1.0941576,1.0,-0.87813246,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
-1.0383489,-0.41789418,0.16539977,-0.65672696,-0.90905523,-0.4244852,-0.5871234,-0.5444407,0.22858675,1.0,0.07765797,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0
0.10303682,0.84896314,0.90513325,0.72042,-0.6491395,1.7211152,-0.98332644,-0.83648217,1.551331,1.0,0.07765797,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
-0.8956757,0.014529273,0.16539977,0.031846523,-0.90905523,0.35637766,-0.4550557,-0.617451,-1.0941576,0.0,0.07765797,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0
0.10303682,-0.18071373,-1.1291337,-0.65672696,-0.3892238,-0.15697978,0.93165493,-0.3801673,-1.0941576,0.0,0.07765797,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0
1.3157592,-1.016207,-0.57433367,0.72042,-0.90905523,-0.61859906,-1.0493603,-0.617451,-0.4327854,1.0,-0.87813246,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
2.5998182,-1.0662322,-0.3894003,0.72042,-0.6491395,-0.8290009,-2.0398679,-0.83648217,-0.4327854,0.0,-0.87813246,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
0.95907617,1.2573301,-0.9442004,0.031846523,1.9500177,0.46464455,-0.124886505,1.3538291,-0.4327854,1.0,-0.87813246,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
-0.110973015,-1.0915033,-0.57433367,-0.65672696,-0.6491395,-1.0853922,0.2052827,-0.83648217,-1.0941576,1.0,0.07765797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
-0.18230963,1.4937094,1.6448667,2.0975668,-0.6491395,3.256397,-0.65315723,-0.83648217,-0.4327854,0.0,-0.87813246,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0
-1.1810222,-0.018312687,2.1996667,-1.3453004,-0.90905523,-0.24416815,1.4599257,0.07614754,-0.4327854,1.0,-0.87813246,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
-0.5389927,1.0442579,-0.20446695,-1.3453004,-0.12930807,0.8258535,-1.6436648,-0.01511543,0.88995886,1.0,-0.87813246,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
-0.39631945,-0.9547608,-0.57433367,-0.65672696,-0.90905523,-0.30721205,0.00718118,-0.6357036,-1.0941576,1.0,0.07765797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
-0.039636403,-0.33288234,0.5352665,0.031846523,0.91035485,-0.97750854,-1.4455633,-0.83648217,0.88995886,0.0,-0.87813246,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0
0.24571005,-1.0179641,-1.1291337,-1.3453004,-0.6491395,-0.9600709,-0.4550557,-0.7269666,1.551331,1.0,1.0334483,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
2.813828,0.78069526,-1.3140671,-0.65672696,-0.3892238,0.82125455,-0.52108955,1.226061,-0.4327854,0.0,-0.87813246,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
-1.0383489,0.5602071,-1.3140671,0.031846523,-0.3892238,1.0073203,-0.19092034,3.8361819,0.88995886,1.0,0.07765797,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
1.0304128,0.023159655,1.0900666,-0.65672696,0.91035485,-0.13398504,1.1957903,-0.7817244,-1.0941576,0.0,-0.87813246,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
-1.3236954,0.9994522,-1.4990004,-0.65672696,0.91035485,0.6658485,0.6014857,-0.67220885,-0.4327854,1.0,-0.87813246,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
-1.1096855,-0.5433189,0.7201999,-1.3453004,-0.6491395,-0.33806333,-0.4550557,0.2404209,0.22858675,0.0,-0.87813246,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0
0.6737297,-0.12417698,0.35033312,0.72042,1.4301863,-0.97463423,-0.05885266,-0.5444407,0.88995886,1.0,0.07765797,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0
0.6023931,0.19248568,-0.75926703,-0.65672696,1.4301863,0.3515871,-0.38902187,-0.83648217,0.88995886,1.0,-0.87813246,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0
0.95907617,-0.24319355,-0.3894003,0.031846523,-0.12930807,-0.3612497,-1.6436648,0.62372535,-1.0941576,1.0,0.07765797,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0
-1.5377052,0.017035702,0.35033312,-0.65672696,-0.90905523,-0.7197759,0.8656211,-0.59919846,-0.4327854,0.0,1.9892387,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0
0.031700205,-0.91688013,-0.3894003,0.031846523,1.690102,-1.0945901,-0.2569542,0.14915791,-0.4327854,1.0,-0.87813246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
-0.46765608,-0.02451416,0.5352665,-0.65672696,-0.12930807,0.105926685,-0.2569542,0.71498835,-0.4327854,1.0,-0.87813246,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0
0.88773954,-0.84109294,-0.20446695,-1.3453004,-0.90905523,-1.5092618,2.0542302,-0.67220885,-1.0941576,1.0,-0.87813246,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
